Date,Open,High,Low,Close,Adj Close,Volume,MACD,RSI,EMA,MA,SMA,STD,Upper,Lower
2013-01-02,2.3333330154418945,2.363332986831665,2.313999891281128,2.357332944869995,2.357332944869995,17922000,0.0,,2.357332944869995,,,,,
2013-01-03,2.3453330993652344,2.363332986831665,2.316667079925537,2.318000078201294,2.318000078201294,11130000,-0.0031376645775602,,2.353586957568214,,,,,
2013-01-04,2.319999933242798,2.319999933242798,2.2613329887390137,2.293333053588867,2.293333053588867,10110000,-0.0075279317845882,,2.347848490522562,,,,,
2013-01-07,2.319999933242798,2.319999933242798,2.259999990463257,2.2893331050872803,2.2893331050872803,6630000,-0.0112008956388298,,2.342275596671583,,,,,
2013-01-08,2.299999952316284,2.299999952316284,2.2073330879211426,2.245332956314087,2.245332956314087,19260000,-0.0174609117157826,,2.333042964256584,,,,,
2013-01-09,2.267333030700684,2.2793331146240234,2.2266669273376465,2.242666959762573,2.242666959762573,10470000,-0.0223791700569258,,2.324435725733345,,,,,
2013-01-10,2.257999897003174,2.2660000324249268,2.225332975387573,2.23533296585083,2.23533296585083,13837500,-0.0265625210344628,,2.3159497486016765,,,,,
2013-01-11,2.2693328857421875,2.2693328857421875,2.140666961669922,2.194000005722046,2.194000005722046,23448000,-0.0328345846193371,,2.304335487375045,,,,,
2013-01-14,2.20533299446106,2.225332975387573,2.190000057220459,2.2173330783843994,2.2173330783843994,13876500,-0.0355130835162516,,2.2960495436616504,,,,,
2013-01-15,2.2073330879211426,2.2833330631256104,2.20533299446106,2.259999990463257,2.259999990463257,24363000,-0.0338032867196096,,2.292616252880851,,,,,
2013-01-16,2.256666898727417,2.282000064849853,2.248667001724243,2.273333072662353,2.273333072662353,20673000,-0.0310148719973026,,2.2907797595267083,,,,,
2013-01-17,2.2773330211639404,2.3233330249786377,2.2613329887390137,2.2920000553131104,2.2920000553131104,21550500,-0.0269876667242403,,2.2908959781730323,,,,,
2013-01-18,2.315999984741211,2.318666934967041,2.254667043685913,2.301332950592041,2.301332950592041,53326500,-0.0227803926934733,,2.291889975546271,,,,,
