Date,Open,High,Low,Close,Adj Close,Volume
2021-05-26,24.989999771118164,25.040000915527344,24.985000610351562,24.985000610351562,24.503883361816406,138500
2021-05-27,24.985000610351562,24.985000610351562,24.985000610351562,24.985000610351562,24.503883361816406,800
2021-05-28,25.09000015258789,25.09000015258789,25.031999588012695,25.031999588012695,24.549976348876953,500
2021-06-01,24.985000610351562,25.010000228881836,24.948999404907227,24.948999404907227,24.46857261657715,300
2021-06-02,25.014999389648438,25.014999389648438,24.90999984741211,24.933000564575195,24.452884674072266,500
2021-06-03,24.850000381469727,24.850000381469727,24.709999084472656,24.777000427246094,24.29988670349121,400
2021-06-04,25.000999450683594,25.000999450683594,25.000999450683594,25.000999450683594,24.519573211669922,100
2021-06-07,24.989999771118164,25.024999618530273,24.989999771118164,25.024999618530273,24.543107986450195,1600
2021-06-08,25.040000915527344,25.040000915527344,25.040000915527344,25.040000915527344,24.557823181152344,100
2021-06-09,25.014999389648438,25.014999389648438,25.014999389648438,25.014999389648438,24.533302307128906,100
2021-06-10,25.1200008392334,25.190000534057617,25.1200008392334,25.179000854492188,24.69414710998535,1300
2021-06-11,25.219999313354492,25.267000198364258,25.219999313354492,25.267000198364258,24.780452728271484,1400
2021-06-14,25.280000686645508,25.360000610351562,25.280000686645508,25.360000610351562,24.871662139892578,100
2021-06-15,25.31999969482422,25.31999969482422,25.28700065612793,25.28700065612793,24.800065994262695,200
2021-06-16,25.315000534057617,25.31999969482422,25.18000030517578,25.191999435424805,24.70689582824707,28200
2021-06-17,25.149999618530273,25.292999267578125,25.149999618530273,25.292999267578125,24.805952072143555,200
2021-06-18,25.059999465942383,25.059999465942383,25.059999465942383,25.059999465942383,24.577436447143555,100
2021-06-21,25.190000534057617,25.35300064086914,25.190000534057617,25.35300064086914,24.864795684814453,4100
2021-06-22,25.5,25.549999237060547,25.5,25.53499984741211,25.043291091918945,500
2021-06-23,25.530000686645508,25.530000686645508,25.486000061035156,25.486000061035156,24.9952335357666,900
2021-06-24,25.625,25.625,25.625,25.625,25.13155746459961,100
2021-06-25,25.700000762939453,25.700000762939453,25.687000274658203,25.687000274658203,25.19236183166504,25000
2021-06-28,25.798999786376953,25.798999786376953,25.798999786376953,25.798999786376953,25.302207946777344,100
2021-06-29,25.83300018310547,25.83300018310547,25.83300018310547,25.83300018310547,25.335552215576172,100
2021-06-30,25.827999114990234,25.827999114990234,25.827999114990234,25.827999114990234,25.330646514892578,50000
2021-07-01,25.891000747680664,25.891000747680664,25.891000747680664,25.891000747680664,25.392436981201172,100
2021-07-02,26.139999389648438,26.139999389648438,26.139999389648438,26.139999389648438,25.636640548706055,50000
2021-07-06,26.110000610351562,26.201000213623047,26.110000610351562,26.201000213623047,25.696468353271484,400
2021-07-07,26.25,26.341999053955078,26.239999771118164,26.341999053955078,25.83475112915039,6400
2021-07-08,26.15999984741211,26.15999984741211,26.059999465942383,26.086999893188477,25.58466148376465,16300
2021-07-09,26.340999603271484,26.340999603271484,26.340999603271484,26.340999603271484,25.833770751953125,1900
2021-07-12,26.424999237060547,26.424999237060547,26.424999237060547,26.424999237060547,25.916152954101562,1900
2021-07-13,26.489999771118164,26.489999771118164,26.33099937438965,26.33099937438965,25.823959350585938,800
2021-07-14,26.44499969482422,26.44499969482422,26.422000885009766,26.422000885009766,25.913211822509766,100
2021-07-15,26.347000122070312,26.347000122070312,26.347000122070312,26.347000122070312,25.83965492248535,200
2021-07-16,26.20800018310547,26.20800018310547,26.20800018310547,26.20800018310547,25.703330993652344,100
2021-07-19,25.799999237060547,25.799999237060547,25.698999404907227,25.77400016784668,25.277690887451172,1300
2021-07-20,26.15999984741211,26.209999084472656,26.15999984741211,26.195999145507812,25.691560745239258,400
2021-07-21,26.395000457763672,26.395000457763672,26.395000457763672,26.395000457763672,25.886730194091797,100
2021-07-22,26.474000930786133,26.474000930786133,26.474000930786133,26.474000930786133,25.964208602905273,100
2021-07-23,26.73900032043457,26.73900032043457,26.73900032043457,26.73900032043457,26.22410774230957,100
2021-07-26,26.7549991607666,26.7549991607666,26.7549991607666,26.7549991607666,26.239795684814453,100
2021-07-27,26.610000610351562,26.64900016784668,26.5,26.64900016784668,26.135839462280273,27000
2021-07-28,26.649999618530273,26.670000076293945,26.649999618530273,26.670000076293945,26.156435012817383,200
2021-07-29,26.809999465942383,26.809999465942383,26.78700065612793,26.78700065612793,26.271181106567383,100
2021-07-30,26.59000015258789,26.670000076293945,26.59000015258789,26.635000228881836,26.122108459472656,300
2021-08-02,26.533000946044922,26.533000946044922,26.533000946044922,26.533000946044922,26.022071838378906,200
2021-08-03,26.68000030517578,26.697999954223633,26.68000030517578,26.697999954223633,26.183895111083984,100
2021-08-04,26.690000534057617,26.690000534057617,26.645999908447266,26.680999755859375,26.167224884033203,1600
2021-08-05,26.81599998474121,26.81599998474121,26.81599998474121,26.81599998474121,26.299623489379883,1500
2021-08-06,26.8799991607666,26.8799991607666,26.85300064086914,26.85300064086914,26.335912704467773,600
2021-08-09,26.850000381469727,26.860000610351562,26.829999923706055,26.829999923706055,26.3133544921875,400
2021-08-10,26.820999145507812,26.820999145507812,26.820999145507812,26.820999145507812,26.30452537536621,100
2021-08-11,26.92300033569336,26.92300033569336,26.92300033569336,26.92300033569336,26.40456199645996,100
2021-08-12,27.027000427246094,27.027000427246094,27.027000427246094,27.027000427246094,26.506559371948242,100
2021-08-13,27.062999725341797,27.062999725341797,27.062999725341797,27.062999725341797,26.541866302490234,100
2021-08-16,27.06999969482422,27.141000747680664,27.06999969482422,27.141000747680664,26.618366241455078,500
2021-08-17,26.989999771118164,27.010000228881836,26.975000381469727,26.975000381469727,26.455562591552734,3200
2021-08-18,26.704999923706055,26.704999923706055,26.704999923706055,26.704999923706055,26.190763473510742,100
2021-08-19,26.809999465942383,26.809999465942383,26.742000579833984,26.742000579833984,26.227048873901367,100
2021-08-20,26.989999771118164,27.014999389648438,26.989999771118164,27.014999389648438,26.494789123535156,100
2021-08-23,27.209999084472656,27.209999084472656,27.18199920654297,27.18199920654297,26.6585750579834,400
2021-08-24,27.270000457763672,27.270000457763672,27.249000549316406,27.249000549316406,26.724287033081055,100
2021-08-25,27.30299949645996,27.30299949645996,27.30299949645996,27.30299949645996,26.777244567871094,100
2021-08-26,27.290000915527344,27.290000915527344,27.177000045776367,27.177000045776367,26.65367317199707,25000
2021-08-27,27.358999252319336,27.358999252319336,27.358999252319336,27.358999252319336,26.83216667175293,0
2021-08-30,27.584999084472656,27.600000381469727,27.55500030517578,27.55500030517578,27.024394989013672,1100
2021-08-31,27.5,27.5,27.43000030517578,27.448999404907227,26.920433044433594,300
2021-09-01,27.493000030517578,27.493000030517578,27.493000030517578,27.493000030517578,26.963586807250977,0
2021-09-02,27.579999923706055,27.579999923706055,27.575000762939453,27.575000762939453,27.044008255004883,200
2021-09-03,27.656999588012695,27.656999588012695,27.656999588012695,27.656999588012695,27.12442970275879,100
2021-09-07,27.511999130249023,27.511999130249023,27.511999130249023,27.511999130249023,26.982221603393555,100
2021-09-08,27.5,27.5,27.5,27.5,26.97045135498047,0
2021-09-09,27.325000762939453,27.325000762939453,27.325000762939453,27.325000762939453,26.798824310302734,100
2021-09-10,27.172000885009766,27.172000885009766,27.172000885009766,27.172000885009766,26.64876937866211,100
2021-09-13,27.089000701904297,27.089000701904297,27.089000701904297,27.089000701904297,26.567367553710938,100
2021-09-14,27.01799964904785,27.01799964904785,27.01799964904785,27.01799964904785,26.497732162475586,100
2021-09-15,27.229999542236328,27.229999542236328,27.229999542236328,27.229999542236328,26.705650329589844,100
2021-09-16,27.1299991607666,27.27199935913086,27.040000915527344,27.27199935913086,26.746841430664062,300
2021-09-17,27.110000610351562,27.110000610351562,27.101999282836914,27.101999282836914,26.580114364624023,100
2021-09-20,26.551000595092773,26.551000595092773,26.551000595092773,26.551000595092773,26.03972625732422,100
2021-09-21,26.625,26.625,26.625,26.625,26.112302780151367,100
2021-09-22,26.950000762939453,26.950000762939453,26.799999237060547,26.82699966430664,26.31041145324707,500
2021-09-23,27.1200008392334,27.1200008392334,27.111000061035156,27.111000061035156,26.58894157409668,100
2021-09-24,27.10700035095215,27.10700035095215,27.10700035095215,27.10700035095215,26.58502197265625,100
2021-09-27,26.969999313354492,26.969999313354492,26.875999450683594,26.875999450683594,26.358469009399414,100
2021-09-28,26.360000610351562,26.360000610351562,26.229999542236328,26.229999542236328,25.724905014038086,300
2021-09-29,26.20800018310547,26.20800018310547,26.20800018310547,26.20800018310547,25.703330993652344,100
2021-09-30,25.93899917602539,25.93899917602539,25.93899917602539,25.93899917602539,25.439510345458984,100
2021-10-01,26.158000946044922,26.158000946044922,26.158000946044922,26.158000946044922,25.654293060302734,100
2021-10-04,25.760000228881836,25.760000228881836,25.760000228881836,25.760000228881836,25.263957977294922,200
2021-10-05,26.0,26.08799934387207,26.0,26.08799934387207,25.585641860961914,200
2021-10-06,26.197999954223633,26.197999954223633,26.197999954223633,26.197999954223633,25.693525314331055,100
2021-10-07,26.457000732421875,26.457000732421875,26.457000732421875,26.457000732421875,25.94753646850586,100
